20.0001, 97.913, (38.5055,20.3436,99.0371), (0.403262,0.254833,-4.30168)
30.0001, 100.074, (-20.5016,-0.736441,-227.009), (-1.92225,1.0356,-3.79184)
40.0001, 96.5221, (-24.1046,33.8993,86.034), (-0.382532,-0.635656,4.23267)
50.0001, 97.8839, (38.8429,20.6163,191.733), (3.13432,-2.64439,1.38192)
60.0001, 99.943, (-43.3781,0.535305,238.476), (0.554427,0.820138,4.25915)
88, 101.285, (-4.43094,-12.5617,-262.179), (-3.49447,-2.67054,0.184502)
10.0001, 101.948, (-23.1831,-19.0005,-0.958122), (0.460629,-1.49035,4.13167)
20.0001, 103.148, (0.934915,-30.7058,17.9204), (-3.92231,1.5509,1.39421)
30.0001, 101.007, (-40.9928,-9.83076,-142.589), (0.609556,1.13256,4.20354)
40, 99.5751, (-28.0801,4.12877,-12.8704), (-1.89383,-3.42753,1.92755)
50, 100.733, (-5.15117,-7.16489,-272.572), (4.35861,-0.52023,-0.0580759)
10.0001, 99.0071, (39.67,9.67808,-80.4902), (-2.94971,-1.75838,-2.6737)
10, 101.472, (-7.49081,-14.3547,234.427), (-2.91106,-1.01996,3.14615)
20, 101.275, (-11.0626,-12.4412,168.87), (2.05576,3.18588,-2.23591)
30, 100.458, (-38.5316,-4.48072,154.648), (-3.28669,-2.40483,-1.6228)
40, 99.0702, (-12.163,9.0526,-237.393), (1.35081,-3.68845,-1.87725)
50, 96.0335, (-11.0758,38.6593,-196.636), (1.36027,3.8472,-1.31192)
60, 100.136, (-30.696,-1.34398,-196.837), (-0.619026,-2.83649,-3.27542)
88, 96.3618, (22.4783,35.4447,-78.2215), (-0.311572,4.19855,0.842818)
10.0001, 95.6172, (31.2913,42.7325,258.166), (-2.48794,1.73309,-3.01652)
20, 99.3884, (32.2276,5.95711,-192.604), (2.67753,-3.3935,0.573849)
30, 101.465, (-26.8816,-14.295,-204.655), (-1.83455,1.2166,-3.81652)
40, 97.7965, (-23.0698,21.4717,-213.463), (-1.58632,3.97566,-0.62248)
50, 95.7938, (-29.9092,40.996,244.616), (2.52007,2.38768,2.50497)
60.0001, 100.132, (-25.6022,-1.30871,-251.146), (-0.312645,-4.2929,-0.793598)
10.0001, 101.369, (36.2037,-13.3544,-79.7027), (2.99862,3.22496,-0.0332972)
20, 100.024, (2.77169,-0.237646,147.893), (-2.93761,-1.78958,-2.70253)
30.0001, 96.9382, (-29.046,29.8439,193.447), (1.37858,3.26486,-2.44658)
10.0001, 100.341, (-11.5982,-3.32341,88.0182), (-0.301154,1.26609,-4.18363)
20.0001, 97.913, (38.5055,20.3436,99.0371), (0.403262,0.254833,-4.30168)
30.0001, 100.074, (-20.5016,-0.736441,-227.009), (-1.92225,1.0356,-3.79184)
40.0001, 96.5221, (-24.1046,33.8993,86.034), (-0.382532,-0.635656,4.23267)
50.0001, 97.8839, (38.8429,20.6163,191.733), (3.13432,-2.64439,1.38192)
60.0001, 99.943, (-43.3781,0.535305,238.476), (0.554427,0.820138,4.25915)
88, 101.285, (-4.43094,-12.5617,-262.179), (-3.49447,-2.67054,0.184502)
10.0001, 101.948, (-23.1831,-19.0005,-0.958122), (0.460629,-1.49035,4.13167)
20.0001, 103.148, (0.934915,-30.7058,17.9204), (-3.92231,1.5509,1.39421)
30.0001, 101.007, (-40.9928,-9.83076,-142.589), (0.609556,1.13256,4.20354)
40, 99.5751, (-28.0801,4.12877,-12.8704), (-1.89383,-3.42753,1.92755)
50, 100.733, (-5.15117,-7.16489,-272.572), (4.35861,-0.52023,-0.0580759)
10.0001, 99.0071, (39.67,9.67808,-80.4902), (-2.94971,-1.75838,-2.6737)
10, 101.472, (-7.49081,-14.3547,234.427), (-2.91106,-1.01996,3.14615)
20, 101.275, (-11.0626,-12.4412,168.87), (2.05576,3.18588,-2.23591)
30, 100.458, (-38.5316,-4.48072,154.648), (-3.28669,-2.40483,-1.6228)
40, 99.0702, (-12.163,9.0526,-237.393), (1.35081,-3.68845,-1.87725)
50, 96.0335, (-11.0758,38.6593,-196.636), (1.36027,3.8472,-1.31192)
60, 100.136, (-30.696,-1.34398,-196.837), (-0.619026,-2.83649,-3.27542)
88, 96.3618, (22.4783,35.4447,-78.2215), (-0.311572,4.19855,0.842818)
10.0001, 95.6172, (31.2913,42.7325,258.166), (-2.48794,1.73309,-3.01652)
20, 99.3884, (32.2276,5.95711,-192.604), (2.67753,-3.3935,0.573849)
30, 101.465, (-26.8816,-14.295,-204.655), (-1.83455,1.2166,-3.81652)
40, 97.7965, (-23.0698,21.4717,-213.463), (-1.58632,3.97566,-0.62248)
50, 95.7938, (-29.9092,40.996,244.616), (2.52007,2.38768,2.50497)
60.0001, 100.132, (-25.6022,-1.30871,-251.146), (-0.312645,-4.2929,-0.793598)
10.0001, 101.369, (36.2037,-13.3544,-79.7027), (2.99862,3.22496,-0.0332972)
20, 100.024, (2.77169,-0.237646,147.893), (-2.93761,-1.78958,-2.70253)
30.0001, 96.9382, (-29.046,29.8439,193.447), (1.37858,3.26486,-2.44658)
10.0001, 95.5181, (6.26447,43.6991,-177.153), (3.54688,-0.0650816,2.38522)
