60.0001, 100.189, (-29.6045,-1.86218,-222.42), (3.27004,-2.78116,0.859877)
88.0001, 104.157, (-3.11195,-40.5665,-212.422), (-2.48613,3.29507,1.69949)
130, 102.502, (-3.86561,-24.4394,-246.561), (-1.85082,-3.12347,2.53541)
10.0001, 95.8515, (12.7023,40.4475,110.367), (1.80086,0.347038,-3.86964)
20.0001, 98.7095, (23.5005,12.5769,111.715), (1.26333,4.06463,0.875901)
30.0001, 95.6002, (4.57207,42.8914,61.9341), (-0.413783,-0.125127,4.25472)
40, 101.518, (-33.4052,-14.8136,-20.2818), (-2.54045,-3.15456,-1.7368)
50.0001, 102.888, (-29.971,-28.1822,185.769), (1.31057,-4.05638,1.22968)
10.0001, 99.4904, (40.0733,4.96565,-83.2487), (0.311964,-3.95334,-1.81868)
20.0001, 102.696, (-34.616,-26.2928,-16.3824), (-2.73969,1.53809,-3.12656)
30.0001, 98.9069, (-23.6607,10.6475,82.7001), (-0.243215,-3.74116,-2.20608)
40, 103.272, (10.7659,-31.9225,-18.5792), (0.405203,-3.96893,-1.95979)
50, 98.9378, (-3.54292,10.3397,-18.2348), (-0.286447,-2.90587,3.22521)
60.0001, 100.059, (14.4228,-0.597946,-44.1219), (-1.07909,-2.91157,-3.08236)
88.0001, 97.4207, (-22.1421,25.1189,180.687), (3.77068,0.325694,-2.07694)
130, 98.1884, (20.5513,17.6179,222.253), (-0.00857526,2.97688,3.15005)
10.0001, 100.074, (-15.7224,-0.728967,-79.0111), (2.45032,-2.69847,-2.42069)
20.0001, 98.8883, (30.345,10.8327,-85.8472), (-3.50067,-2.32943,-1.11253)
30, 97.7209, (29.2372,22.2122,132.949), (-1.31267,-3.95392,1.15702)
10, 97.2518, (-19.9063,26.7941,-32.454), (-3.90703,0.90429,1.58837)
20.0001, 102.684, (15.9412,-26.1821,155.193), (1.3171,-2.16612,-3.63566)
30, 96.7407, (0.991847,31.7709,-143.682), (1.51552,-1.96093,-3.51649)
40.0001, 97.3239, (36.3576,26.0803,-47.3158), (0.763143,3.8587,-1.77409)
50.0001, 100.18, (-39.7787,-1.77619,72.5451), (-3.84886,0.105298,-2.0835)
60.0001, 102.291, (22.6358,-22.3556,-139.095), (0.353088,1.88946,-3.98432)
10.0001, 95.7925, (16.7457,41.0233,108.194), (-0.461796,-3.00352,-3.01529)
20.0001, 99.2418, (18.4801,7.38636,-238.584), (2.10722,-1.89362,3.3106)
30.0001, 99.083, (8.25683,8.931,169.132), (2.90063,3.05874,-1.08918)
40, 100.834, (-25.5182,-8.14862,104.735), (-1.45384,-0.183096,-4.1405)
50, 101.772, (12.4808,-17.3005,-109.022), (-3.42843,-2.58983,-1.0045)
10, 99.6713, (-6.68629,3.20089,136.515), (-1.37951,0.397949,4.12395)
20, 96.5481, (-17.8238,33.6519,139.169), (2.6049,-3.41831,-0.0232865)
30.0001, 102.258, (-25.7048,-22.0281,111.364), (-3.06939,2.47226,2.00749)
40.0001, 102.726, (6.53486,-26.5999,-96.9068), (4.06387,-0.21066,1.75883)
10, 97.1875, (11.157,27.4212,118.636), (2.08325,-1.13783,3.59981)
10.0001, 101.156, (-39.6387,-11.2749,-108.134), (-3.22992,-0.824237,-2.87066)
20.0001, 98.0969, (-1.72583,18.5502,-142.891), (0.115157,1.93476,3.87436)
30, 103.02, (-6.90683,-29.4578,16.8455), (0.994129,4.2482,-0.820694)
40, 100.249, (33.5682,-2.44476,14.1127), (-0.576582,1.33787,-4.12997)
50.0001, 98.3599, (14.0133,15.9746,-93.2268), (-0.0966063,0.610343,-4.29368)
